# x0 = -1.5 h_anim = 0.05
py0 py1 py2 py3 py4 py5 py6 py7 py8 py9 py10 py11 py12 py13 py14 py15 py16 py17 py18 py19 py20 py21 py22 py23 py24 py25 py26 py27 py28 py29 py30 py31 py32 py33 py34 py35 py36 py37 py38 py39 py40 py41 py42 py43 py44 py45 py46 py47 py48 py49 y x
0.66939 0.691982 0.715131 0.738835 0.763089 0.787888 0.813224 0.839087 0.865465 0.892341 0.919699 0.947516 0.975767 1.00443 1.03346 1.06282 1.09249 1.1224 1.1525 1.18275 1.21306 1.24337 1.27361 1.30367 1.43542 1.7146 2.03258 2.37135 2.68846 2.91799 3 2.92816 2.75982 2.56983 2.40645 2.2854 2.20393 2.15325 2.12456 2.11087 2.10715 2.10992 2.11683 2.1263 2.13727 2.14905 2.16115 2.17328 2.18524 2.19689 2.10715 0.5 
0.67125 0.693937 0.717186 0.740995 0.76536 0.790276 0.815734 0.841726 0.868239 0.895257 0.922764 0.950738 0.979155 1.00799 1.0372 1.06676 1.09663 1.12675 1.15708 1.18756 1.21812 1.24869 1.27919 1.30955 1.44908 1.73127 2.0529 2.39586 2.71719 2.95004 3.03333 2.96022 2.78855 2.59434 2.42677 2.30206 2.21759 2.16451 2.13392 2.11873 2.11382 2.11563 2.12176 2.1306 2.14105 2.15238 2.16412 2.17593 2.18762 2.19905 2.11373 0.508333 
0.673109 0.695892 0.719241 0.743155 0.767631 0.792663 0.818244 0.844365 0.871013 0.898174 0.92583 0.953961 0.982543 1.01155 1.04095 1.0707 1.10076 1.1311 1.16165 1.19236 1.22317 1.254 1.28478 1.31542 1.46274 1.74794 2.07323 2.42036 2.74593 2.98209 3.06667 2.99227 2.81729 2.61885 2.4471 2.31873 2.23125 2.17577 2.14328 2.12659 2.12048 2.12134 2.1267 2.13489 2.14482 2.15571 2.16708 2.17859 2.19001 2.20121 2.12014 0.516667 
0.674969 0.697847 0.721296 0.745316 0.769902 0.795051 0.820754 0.847003 0.873787 0.90109 0.928896 0.957184 0.985931 1.01511 1.04469 1.07463 1.1049 1.13545 1.16622 1.19717 1.22822 1.25932 1.29037 1.32129 1.4764 1.7646 2.09355 2.44487 2.77467 3.01414 3.1 3.02432 2.84602 2.64336 2.46742 2.3354 2.24491 2.18703 2.15265 2.13445 2.12715 2.12705 2.13163 2.13919 2.14859 2.15905 2.17005 2.18124 2.1924 2.20337 2.12638 0.525 
0.676828 0.699801 0.723351 0.747476 0.772173 0.797438 0.823264 0.849642 0.876561 0.904006 0.931961 0.960407 0.98932 1.01867 1.04843 1.07857 1.10904 1.1398 1.1708 1.20198 1.23328 1.26463 1.29595 1.32716 1.49006 1.78127 2.11388 2.46938 2.8034 3.04619 3.13333 3.05637 2.87476 2.66787 2.48775 2.35206 2.25857 2.19829 2.16201 2.14231 2.13382 2.13275 2.13656 2.14349 2.15236 2.16238 2.17301 2.1839 2.19479 2.20553 2.13246 0.533333 
0.678688 0.701756 0.725406 0.749636 0.774445 0.799826 0.825774 0.852281 0.879334 0.906922 0.935027 0.96363 0.992708 1.02223 1.05218 1.08251 1.11318 1.14415 1.17537 1.20679 1.23833 1.26994 1.30154 1.33303 1.50372 1.79794 2.1342 2.49389 2.83214 3.07825 3.16667 3.08842 2.90349 2.69238 2.50807 2.36873 2.27223 2.20956 2.17137 2.15018 2.14048 2.13846 2.14149 2.14778 2.15613 2.16571 2.17598 2.18655 2.19718 2.20769 2.13839 0.541667 
0.680547 0.703711 0.727461 0.751797 0.776716 0.802213 0.828284 0.854919 0.882108 0.909838 0.938093 0.966853 0.996096 1.0258 1.05592 1.08644 1.11732 1.1485 1.17995 1.21159 1.24339 1.27526 1.30712 1.33891 1.51738 1.8146 2.15453 2.5184 2.86087 3.1103 3.2 3.12047 2.93223 2.71689 2.5284 2.3854 2.28589 2.22082 2.18074 2.15804 2.14715 2.14417 2.14642 2.15208 2.1599 2.16905 2.17894 2.1892 2.19956 2.20985 2.14417 0.55 
0.682406 0.705666 0.729516 0.753957 0.778987 0.804601 0.830794 0.857558 0.884882 0.912754 0.941158 0.970075 0.999484 1.02936 1.05967 1.09038 1.12146 1.15285 1.18452 1.2164 1.24844 1.28057 1.31271 1.34478 1.53105 1.83127 2.17485 2.54291 2.88961 3.14235 3.23333 3.15252 2.96097 2.7414 2.54872 2.40206 2.29956 2.23208 2.1901 2.1659 2.15382 2.14988 2.15135 2.15637 2.16367 2.17238 2.18191 2.19186 2.20195 2.212 2.14981 0.558333 
0.684266 0.70762 0.731571 0.756117 0.781258 0.806989 0.833304 0.860197 0.887656 0.91567 0.944224 0.973298 1.00287 1.03292 1.06341 1.09432 1.12559 1.1572 1.18909 1.22121 1.2535 1.28588 1.3183 1.35065 1.54471 1.84794 2.19518 2.56742 2.91834 3.1744 3.26667 3.18458 2.9897 2.76591 2.56905 2.41873 2.31322 2.24334 2.19946 2.17376 2.16048 2.15558 2.15628 2.16067 2.16744 2.17571 2.18487 2.19451 2.20434 2.21416 2.1553 0.566667 
0.686125 0.709575 0.733626 0.758278 0.783529 0.809376 0.835814 0.862835 0.89043 0.918587 0.94729 0.976521 1.00626 1.03648 1.06716 1.09825 1.12973 1.16155 1.19367 1.22602 1.25855 1.2912 1.32388 1.35652 1.55837 1.8646 2.2155 2.59193 2.94708 3.20645 3.3 3.21663 3.01844 2.79042 2.58938 2.4354 2.32688 2.2546 2.20883 2.18162 2.16715 2.16129 2.16121 2.16496 2.17121 2.17905 2.18784 2.19717 2.20673 2.21632 2.16067 0.575 
0.687985 0.71153 0.735681 0.760438 0.7858 0.811764 0.838324 0.865474 0.893204 0.921503 0.950355 0.979744 1.00965 1.04004 1.0709 1.10219 1.13387 1.1659 1.19824 1.23083 1.26361 1.29651 1.32947 1.3624 1.57203 1.88127 2.23583 2.61644 2.97582 3.2385 3.33333 3.24868 3.04717 2.81493 2.6097 2.45206 2.34054 2.26586 2.21819 2.18948 2.17382 2.167 2.16614 2.16926 2.17498 2.18238 2.19081 2.19982 2.20911 2.21848 2.1659 0.583333 
0.689844 0.713485 0.737736 0.762598 0.788071 0.814151 0.840834 0.868112 0.895978 0.924419 0.953421 0.982967 1.01304 1.0436 1.07465 1.10613 1.13801 1.17025 1.20281 1.23563 1.26866 1.30182 1.33505 1.36827 1.58569 1.89794 2.25615 2.64095 3.00455 3.27055 3.36667 3.28073 3.07591 2.83944 2.63003 2.46873 2.3542 2.27712 2.22755 2.19735 2.18048 2.17271 2.17107 2.17355 2.17875 2.18571 2.19377 2.20247 2.2115 2.22064 2.17102 0.591667 
0.691703 0.715439 0.739791 0.764759 0.790342 0.816539 0.843344 0.870751 0.898752 0.927335 0.956487 0.98619 1.01642 1.04717 1.07839 1.11006 1.14215 1.1746 1.20739 1.24044 1.27371 1.30714 1.34064 1.37414 1.59935 1.9146 2.27648 2.66546 3.03329 3.3026 3.4 3.31278 3.10464 2.86395 2.65035 2.4854 2.36786 2.28838 2.23692 2.20521 2.18715 2.17842 2.17601 2.17785 2.18252 2.18905 2.19674 2.20513 2.21389 2.2228 2.17601 0.6 
0.693563 0.717394 0.741846 0.766919 0.792613 0.818926 0.845854 0.87339 0.901526 0.930251 0.959552 0.989412 1.01981 1.05073 1.08213 1.114 1.14628 1.17895 1.21196 1.24525 1.27877 1.31245 1.34623 1.38001 1.61301 1.93127 2.2968 2.68997 3.06202 3.33466 3.43333 3.34483 3.13338 2.88846 2.67068 2.50206 2.38152 2.29965 2.24628 2.21307 2.19382 2.18412 2.18094 2.18214 2.18629 2.19238 2.1997 2.20778 2.21628 2.22496 2.18088 0.608333 
0.695422 0.719349 0.743901 0.769079 0.794884 0.821314 0.848364 0.876028 0.9043 0.933167 0.962618 0.992635 1.0232 1.05429 1.08588 1.11793 1.15042 1.1833 1.21653 1.25006 1.28382 1.31776 1.35181 1.38589 1.62667 1.94794 2.31713 2.71448 3.09076 3.36671 3.46667 3.37688 3.16212 2.91297 2.691 2.51873 2.39518 2.31091 2.25564 2.22093 2.20048 2.18983 2.18587 2.18644 2.19006 2.19571 2.20267 2.21043 2.21867 2.22712 2.18564 0.616667 
0.697282 0.721304 0.745956 0.77124 0.797155 0.823701 0.850874 0.878667 0.907074 0.936083 0.965684 0.995858 1.02659 1.05785 1.08962 1.12187 1.15456 1.18765 1.22111 1.25487 1.28888 1.32308 1.3574 1.39176 1.64034 1.9646 2.33745 2.73899 3.11949 3.39876 3.5 3.40893 3.19085 2.93748 2.71133 2.5354 2.40884 2.32217 2.26501 2.22879 2.20715 2.19554 2.1908 2.19074 2.19384 2.19905 2.20563 2.21309 2.22105 2.22928 2.19029 0.625 
0.699141 0.723258 0.748011 0.7734 0.799427 0.826089 0.853384 0.881306 0.909848 0.939 0.968749 0.999081 1.02998 1.06141 1.09337 1.12581 1.1587 1.192 1.22568 1.25967 1.29393 1.32839 1.36298 1.39763 1.654 1.98127 2.35778 2.7635 3.14823 3.43081 3.53333 3.44099 3.21959 2.96199 2.73165 2.55206 2.42251 2.33343 2.27437 2.23665 2.21382 2.20125 2.19573 2.19503 2.19761 2.20238 2.2086 2.21574 2.22344 2.23143 2.19484 0.633333 
0.701001 0.725213 0.750066 0.77556 0.801698 0.828476 0.855894 0.883944 0.912622 0.941916 0.971815 1.0023 1.03336 1.06498 1.09711 1.12974 1.16284 1.19635 1.23025 1.26448 1.29899 1.33371 1.36857 1.4035 1.66766 1.99794 2.3781 2.78801 3.17696 3.46286 3.56667 3.47304 3.24832 2.9865 2.75198 2.56873 2.43617 2.34469 2.28373 2.24452 2.22048 2.20695 2.20066 2.19933 2.20138 2.20571 2.21157 2.2184 2.22583 2.23359 2.19928 0.641667 
0.70286 0.727168 0.752121 0.777721 0.803969 0.830864 0.858404 0.886583 0.915395 0.944832 0.974881 1.00553 1.03675 1.06854 1.10086 1.13368 1.16698 1.20071 1.23483 1.26929 1.30404 1.33902 1.37416 1.40938 1.68132 2.0146 2.39843 2.81252 3.2057 3.49491 3.6 3.50509 3.27706 3.01101 2.7723 2.5854 2.44983 2.35595 2.2931 2.25238 2.22715 2.21266 2.20559 2.20362 2.20515 2.20905 2.21453 2.22105 2.22822 2.23575 2.20362 0.65 
0.704719 0.729123 0.754176 0.779881 0.80624 0.833251 0.860913 0.889222 0.918169 0.947748 0.977946 1.00875 1.04014 1.0721 1.1046 1.13762 1.17111 1.20506 1.2394 1.2741 1.3091 1.34433 1.37974 1.41525 1.69498 2.03127 2.41875 2.83703 3.23444 3.52696 3.63333 3.53714 3.30579 3.03552 2.79263 2.60206 2.46349 2.36721 2.30246 2.26024 2.23382 2.21837 2.21052 2.20792 2.20892 2.21238 2.2175 2.2237 2.2306 2.23791 2.20787 0.658333 
0.706579 0.731077 0.756231 0.782041 0.808511 0.835639 0.863423 0.89186 0.920943 0.950664 0.981012 1.01197 1.04353 1.07566 1.10834 1.14155 1.17525 1.20941 1.24397 1.27891 1.31415 1.34965 1.38533 1.42333 1.70864 2.04794 2.43908 2.86154 3.26317 3.55901 3.66667 3.56919 3.33453 3.06003 2.81295 2.61873 2.47715 2.37847 2.31182 2.2681 2.24048 2.22408 2.21545 2.21221 2.21269 2.21571 2.22046 2.22636 2.23299 2.24007 2.21203 0.666667 
0.708438 0.733032 0.758286 0.784202 0.810782 0.838027 0.865933 0.894499 0.923717 0.95358 0.984078 1.0152 1.04692 1.07922 1.11209 1.14549 1.17939 1.21376 1.24855 1.28371 1.3192 1.35496 1.39091 1.43459 1.7223 2.0646 2.45941 2.88605 3.29191 3.59107 3.7 3.60124 3.36326 3.08454 2.83328 2.6354 2.49081 2.38974 2.32119 2.27596 2.24715 2.22979 2.22038 2.21651 2.21646 2.21905 2.22343 2.22901 2.23538 2.24223 2.21609 0.675 
0.710298 0.734987 0.760341 0.786362 0.813053 0.840414 0.868443 0.897138 0.926491 0.956497 0.987143 1.01842 1.0503 1.08278 1.11583 1.14943 1.18353 1.21811 1.25312 1.28852 1.32426 1.36027 1.3965 1.44585 1.73596 2.08127 2.47973 2.91056 3.32064 3.62312 3.73333 3.63329 3.392 3.10905 2.8536 2.65206 2.50447 2.401 2.33055 2.28382 2.25382 2.23549 2.22531 2.2208 2.22023 2.22238 2.22639 2.23167 2.23777 2.24439 2.22007 0.683333 
0.712157 0.736942 0.762396 0.788522 0.815324 0.842802 0.870953 0.899776 0.929265 0.959413 0.990209 1.02164 1.05369 1.08635 1.11958 1.15336 1.18767 1.22246 1.25769 1.29333 1.32931 1.36559 1.40209 1.45711 1.74963 2.09794 2.50006 2.93507 3.34938 3.65517 3.76667 3.66534 3.42074 3.13356 2.87393 2.66873 2.51813 2.41226 2.33991 2.29169 2.26048 2.2412 2.23025 2.2251 2.224 2.22571 2.22936 2.23432 2.24016 2.24655 2.22396 0.691667 
0.714017 0.738896 0.764451 0.790683 0.817595 0.845189 0.873463 0.902415 0.932039 0.962329 0.993274 1.02486 1.05708 1.08991 1.12332 1.1573 1.1918 1.22681 1.26227 1.29814 1.33437 1.3709 1.40767 1.46837 1.76329 2.1146 2.52038 2.95958 3.37811 3.68722 3.8 3.6974 3.44947 3.15807 2.89425 2.6854 2.5318 2.42352 2.34928 2.29955 2.26715 2.24691 2.23518 2.2294 2.22777 2.22905 2.23232 2.23697 2.24254 2.24871 2.22777 0.7 
0.715876 0.740851 0.766506 0.792843 0.819866 0.847577 0.875973 0.905053 0.934813 0.965245 0.99634 1.02809 1.06047 1.09347 1.12707 1.16123 1.19594 1.23116 1.26684 1.30294 1.33942 1.37621 1.41326 1.47963 1.77695 2.13127 2.54071 2.98409 3.40685 3.71927 3.83333 3.72945 3.47821 3.18258 2.91458 2.70206 2.54546 2.43478 2.35864 2.30741 2.27382 2.25262 2.24011 2.23369 2.23154 2.23238 2.23529 2.23963 2.24493 2.25086 2.2315 0.708333 
0.717735 0.742806 0.768561 0.795003 0.822138 0.849964 0.878483 0.907692 0.937587 0.968161 0.999406 1.03131 1.06386 1.09703 1.13081 1.16517 1.20008 1.23551 1.27141 1.30775 1.34448 1.38153 1.41884 1.49089 1.79061 2.14794 2.56103 3.0086 3.43559 3.75132 3.86667 3.7615 3.50694 3.20709 2.9349 2.71873 2.55912 2.44604 2.368 2.31527 2.28048 2.25832 2.24504 2.23799 2.23531 2.23571 2.23826 2.24228 2.24732 2.25302 2.23516 0.716667 
0.719595 0.744761 0.770616 0.797164 0.824409 0.852352 0.880993 0.910331 0.940361 0.971077 1.00247 1.03453 1.06725 1.10059 1.13456 1.16911 1.20422 1.23986 1.27599 1.31256 1.34953 1.38684 1.42443 1.50216 1.80427 2.1646 2.58136 3.03311 3.46432 3.78337 3.9 3.79355 3.53568 3.2316 2.95523 2.7354 2.57278 2.4573 2.37737 2.32313 2.28715 2.26403 2.24997 2.24228 2.23908 2.23905 2.24122 2.24494 2.24971 2.25518 2.23874 0.725 
0.721454 0.746715 0.77267 0.799324 0.82668 0.854739 0.883503 0.912969 0.943135 0.973993 1.00554 1.03776 1.07063 1.10416 1.1383 1.17304 1.20836 1.24421 1.28056 1.31737 1.35459 1.39215 1.43002 1.51342 1.81793 2.18127 2.60168 3.05762 3.49306 3.81542 3.93333 3.8256 3.56441 3.25611 2.97555 2.75206 2.58644 2.46856 2.38673 2.33099 2.29382 2.26974 2.2549 2.24658 2.24286 2.24238 2.24419 2.24759 2.25209 2.25734 2.24224 0.733333 
0.723314 0.74867 0.774725 0.801484 0.828951 0.857127 0.886013 0.915608 0.945909 0.97691 1.0086 1.04098 1.07402 1.10772 1.14204 1.17698 1.2125 1.24856 1.28513 1.32218 1.35964 1.39747 1.4356 1.52468 1.83159 2.19794 2.62201 3.08213 3.52179 3.84748 3.96667 3.85765 3.59315 3.28062 2.99588 2.76873 2.6001 2.47983 2.39609 2.33886 2.30048 2.27545 2.25983 2.25087 2.24663 2.24571 2.24715 2.25024 2.25448 2.2595 2.24568 0.741667 
0.725173 0.750625 0.77678 0.803645 0.831222 0.859514 0.888523 0.918247 0.948683 0.979826 1.01167 1.0442 1.07741 1.11128 1.14579 1.18092 1.21663 1.25291 1.28971 1.32698 1.36469 1.40278 1.44119 1.53594 1.84525 2.2146 2.64233 3.10664 3.55053 3.87953 4 3.8897 3.62189 3.30513 3.0162 2.7854 2.61376 2.49109 2.40546 2.34672 2.30715 2.28116 2.26476 2.25517 2.2504 2.24905 2.25012 2.2529 2.25687 2.26166 2.24905 0.75 
0.727032 0.75258 0.778835 0.805805 0.833493 0.861902 0.891033 0.920885 0.951457 0.982742 1.01473 1.04742 1.0808 1.11484 1.14953 1.18485 1.22077 1.25726 1.29428 1.33179 1.36975 1.4081 1.44677 1.5472 1.85891 2.23127 2.66266 3.13115 3.57926 3.91158 4.03333 3.92175 3.65062 3.32964 3.03653 2.80206 2.62742 2.50235 2.41482 2.35458 2.31382 2.28686 2.26969 2.25946 2.25417 2.25238 2.25308 2.25555 2.25926 2.26382 2.25235 0.758333 
0.728892 0.754534 0.78089 0.807965 0.835764 0.864289 0.893543 0.923524 0.95423 0.985658 1.0178 1.05065 1.08419 1.1184 1.15328 1.18879 1.22491 1.26161 1.29885 1.3366 1.3748 1.41341 1.45236 1.55846 1.87258 2.24794 2.68298 3.15566 3.608 3.94363 4.06667 3.95381 3.67936 3.35414 3.05685 2.81873 2.64109 2.51361 2.42418 2.36244 2.32048 2.29257 2.27462 2.26376 2.25794 2.25571 2.25605 2.25821 2.26165 2.26598 2.25558 0.766667 
0.730751 0.756489 0.782945 0.810126 0.838035 0.866677 0.896053 0.926163 0.957004 0.988574 1.02087 1.05387 1.08757 1.12196 1.15702 1.19273 1.22905 1.26596 1.30343 1.34141 1.37986 1.41872 1.45795 1.56972 1.88624 2.2646 2.70331 3.18017 3.63674 3.97568 4.1 3.98586 3.70809 3.37865 3.07718 2.8354 2.65475 2.52487 2.43355 2.3703 2.32715 2.29828 2.27956 2.26806 2.26171 2.25905 2.25901 2.26086 2.26403 2.26814 2.25875 0.775 
0.732611 0.758444 0.785 0.812286 0.840306 0.869065 0.898563 0.928801 0.959778 0.99149 1.02393 1.05709 1.09096 1.12553 1.16077 1.19666 1.23319 1.27031 1.308 1.34622 1.38491 1.42404 1.46353 1.58098 1.8999 2.28127 2.72363 3.20468 3.66547 4.00773 4.13333 4.01791 3.73683 3.40316 3.09751 2.85206 2.66841 2.53613 2.44291 2.37816 2.33382 2.30399 2.28449 2.27235 2.26548 2.26238 2.26198 2.26351 2.26642 2.27029 2.26187 0.783333 
0.73447 0.760399 0.787055 0.814446 0.842577 0.871452 0.901073 0.93144 0.962552 0.994406 1.027 1.06031 1.09435 1.12909 1.16451 1.2006 1.23733 1.27466 1.31257 1.35102 1.38997 1.42935 1.46912 1.59225 1.91356 2.29794 2.74396 3.22919 3.69421 4.03978 4.16667 4.04996 3.76556 3.42767 3.11783 2.86873 2.68207 2.54739 2.45227 2.38602 2.34048 2.30969 2.28942 2.27665 2.26925 2.26571 2.26495 2.26617 2.26881 2.27245 2.26492 0.791667 
0.73633 0.762353 0.78911 0.816607 0.844849 0.87384 0.903583 0.934078 0.965326 0.997323 1.03006 1.06354 1.09774 1.13265 1.16826 1.20453 1.24146 1.27901 1.31715 1.35583 1.39502 1.43466 1.4747 1.60351 1.92722 2.3146 2.76428 3.2537 3.72294 4.07184 4.2 4.08201 3.7943 3.45218 3.13816 2.8854 2.69573 2.55865 2.46164 2.39389 2.34715 2.3154 2.29435 2.28094 2.27302 2.26905 2.26791 2.26882 2.2712 2.27461 2.26791 0.8 
0.738189 0.764308 0.791165 0.818767 0.84712 0.876227 0.906093 0.936717 0.9681 1.00024 1.03313 1.06676 1.10113 1.13621 1.172 1.20847 1.2456 1.28336 1.32172 1.36064 1.40007 1.43998 1.48029 1.61477 1.94088 2.33127 2.78461 3.27821 3.75168 4.10389 4.23333 4.11406 3.82304 3.47669 3.15848 2.90206 2.70939 2.56992 2.471 2.40175 2.35382 2.32111 2.29928 2.28524 2.27679 2.27238 2.27088 2.27148 2.27358 2.27677 2.27085 0.808333 
0.740048 0.766263 0.79322 0.820927 0.849391 0.878615 0.908603 0.939356 0.970874 1.00315 1.03619 1.06998 1.10451 1.13977 1.17574 1.21241 1.24974 1.28771 1.32629 1.36545 1.40513 1.44529 1.48588 1.62603 1.95454 2.34794 2.80493 3.30272 3.78041 4.13594 4.26667 4.14611 3.85177 3.5012 3.17881 2.91873 2.72305 2.58118 2.48036 2.40961 2.36048 2.32682 2.30421 2.28953 2.28056 2.27571 2.27384 2.27413 2.27597 2.27893 2.27373 0.816667 
0.741908 0.768218 0.795275 0.823088 0.851662 0.881002 0.911112 0.941994 0.973648 1.00607 1.03926 1.07321 1.1079 1.14333 1.17949 1.21634 1.25388 1.29206 1.33087 1.37026 1.41018 1.4506 1.49146 1.63729 1.9682 2.3646 2.82526 3.32723 3.80915 4.16799 4.3 4.17816 3.88051 3.52571 3.19913 2.9354 2.73671 2.59244 2.48973 2.41747 2.36715 2.33252 2.30914 2.29383 2.28433 2.27905 2.27681 2.27678 2.27836 2.28109 2.27656 0.825 
0.743767 0.770172 0.79733 0.825248 0.853933 0.88339 0.913622 0.944633 0.976422 1.00899 1.04233 1.07643 1.11129 1.1469 1.18323 1.22028 1.25802 1.29641 1.33544 1.37506 1.41524 1.45592 1.49705 1.64855 1.98187 2.38127 2.84558 3.35174 3.83788 4.20004 4.33333 4.21022 3.90924 3.55022 3.21946 2.95206 2.75037 2.6037 2.49909 2.42533 2.37382 2.33823 2.31407 2.29812 2.2881 2.28238 2.27977 2.27944 2.28075 2.28325 2.27934 0.833333 
0.745627 0.772127 0.799385 0.827408 0.856204 0.885777 0.916132 0.947272 0.979196 1.0119 1.04539 1.07965 1.11468 1.15046 1.18698 1.22422 1.26215 1.30076 1.34002 1.37987 1.42029 1.46123 1.50263 1.65981 1.99553 2.39794 2.86591 3.37625 3.86662 4.23209 4.36667 4.24227 3.93798 3.57473 3.23978 2.96873 2.76404 2.61496 2.50845 2.43319 2.38048 2.34394 2.319 2.30242 2.29187 2.28571 2.28274 2.28209 2.28314 2.28541 2.28207 0.841667 
0.747486 0.774082 0.80144 0.829569 0.858475 0.888165 0.918642 0.94991 0.98197 1.01482 1.04846 1.08287 1.11807 1.15402 1.19072 1.22815 1.26629 1.30511 1.34459 1.38468 1.42535 1.46654 1.50822 1.67107 2.00919 2.4146 2.88623 3.40076 3.89536 4.26414 4.4 4.27432 3.96671 3.59924 3.26011 2.9854 2.7777 2.62622 2.51781 2.44106 2.38715 2.34965 2.32393 2.30672 2.29565 2.28905 2.28571 2.28474 2.28552 2.28757 2.28474 0.85 
0.749345 0.776037 0.803495 0.831729 0.860746 0.890552 0.921152 0.952549 0.984744 1.01774 1.05152 1.0861 1.12145 1.15758 1.19447 1.23209 1.27043 1.30946 1.34916 1.38949 1.4304 1.47186 1.51381 1.68234 2.02285 2.43127 2.90656 3.42527 3.92409 4.29619 4.43333 4.30637 3.99545 3.62375 3.28043 3.00206 2.79136 2.63748 2.52718 2.44892 2.39382 2.35536 2.32887 2.31101 2.29942 2.29238 2.28867 2.2874 2.28791 2.28972 2.28738 0.858333 
0.751205 0.777991 0.80555 0.83389 0.863017 0.89294 0.923662 0.955188 0.987518 1.02065 1.05459 1.08932 1.12484 1.16114 1.19821 1.23603 1.27457 1.31382 1.35374 1.3943 1.43546 1.47717 1.51939 1.6936 2.03651 2.44794 2.92689 3.44978 3.95283 4.32825 4.46667 4.33842 4.02418 3.64826 3.30076 3.01873 2.80502 2.64875 2.53654 2.45678 2.40048 2.36106 2.3338 2.31531 2.30319 2.29571 2.29164 2.29005 2.2903 2.29188 2.28996 0.866667 
0.753064 0.779946 0.807605 0.83605 0.865288 0.895327 0.926172 0.957826 0.990291 1.02357 1.05765 1.09254 1.12823 1.16471 1.20195 1.23996 1.27871 1.31817 1.35831 1.3991 1.44051 1.48249 1.52498 1.70486 2.05017 2.4646 2.94721 3.47429 3.98156 4.3603 4.5 4.37047 4.05292 3.67277 3.32108 3.0354 2.81868 2.66001 2.5459 2.46464 2.40715 2.36677 2.33873 2.3196 2.30696 2.29905 2.2946 2.29271 2.29269 2.29404 2.2925 0.875 
0.754924 0.781901 0.80966 0.83821 0.86756 0.897715 0.928682 0.960465 0.993065 1.02648 1.06072 1.09577 1.13162 1.16827 1.2057 1.2439 1.28285 1.32252 1.36288 1.40391 1.44556 1.4878 1.53056 1.71612 2.06383 2.48127 2.96754 3.4988 4.0103 4.39235 4.53333 4.40252 4.08166 3.69728 3.34141 3.05206 2.83234 2.67127 2.55527 2.4725 2.41382 2.37248 2.34366 2.3239 2.31073 2.30238 2.29757 2.29536 2.29507 2.2962 2.29499 0.883333 
0.756783 0.783856 0.811715 0.840371 0.869831 0.900103 0.931192 0.963104 0.995839 1.0294 1.06378 1.09899 1.13501 1.17183 1.20944 1.24783 1.28698 1.32687 1.36746 1.40872 1.45062 1.49311 1.53615 1.72738 2.07749 2.49794 2.98786 3.52331 4.03903 4.4244 4.56667 4.43458 4.11039 3.72179 3.36173 3.06873 2.846 2.68253 2.56463 2.48036 2.42048 2.37819 2.34859 2.32819 2.3145 2.30571 2.30053 2.29801 2.29746 2.29836 2.29744 0.891667 
0.758643 0.78581 0.81377 0.842531 0.872102 0.90249 0.933702 0.965742 0.998613 1.03232 1.06685 1.10221 1.1384 1.17539 1.21319 1.25177 1.29112 1.33122 1.37203 1.41353 1.45567 1.49843 1.54174 1.73864 2.09116 2.5146 3.00819 3.54782 4.06777 4.45645 4.6 4.46663 4.13913 3.7463 3.38206 3.0854 2.85966 2.69379 2.57399 2.48823 2.42715 2.38389 2.35352 2.33249 2.31827 2.30905 2.3035 2.30067 2.29985 2.30052 2.29985 0.9 
0.760502 0.787765 0.815825 0.844691 0.874373 0.904878 0.936212 0.968381 1.00139 1.03523 1.06992 1.10543 1.14178 1.17895 1.21693 1.25571 1.29526 1.33557 1.3766 1.41833 1.46073 1.50374 1.54732 1.7499 2.10482 2.53127 3.02851 3.57233 4.09651 4.4885 4.63333 4.49868 4.16786 3.77081 3.40238 3.10206 2.87333 2.70505 2.58336 2.49609 2.43382 2.3896 2.35845 2.33678 2.32204 2.31238 2.30646 2.30332 2.30224 2.30268 2.30222 0.908333 
0.762361 0.78972 0.81788 0.846852 0.876644 0.907265 0.938722 0.971019 1.00416 1.03815 1.07298 1.10866 1.14517 1.18251 1.22068 1.25964 1.2994 1.33992 1.38118 1.42314 1.46578 1.50905 1.55291 1.76116 2.11848 2.54794 3.04884 3.59684 4.12524 4.52055 4.66667 4.53073 4.1966 3.79532 3.42271 3.11873 2.88699 2.71631 2.59272 2.50395 2.44048 2.39531 2.36338 2.34108 2.32581 2.31571 2.30943 2.30598 2.30463 2.30484 2.30454 0.916667 
0.764221 0.791675 0.819935 0.849012 0.878915 0.909653 0.941232 0.973658 1.00694 1.04106 1.07605 1.11188 1.14856 1.18608 1.22442 1.26358 1.30354 1.34427 1.38575 1.42795 1.47084 1.51437 1.55849 1.77243 2.13214 2.5646 3.06916 3.62135 4.15398 4.5526 4.7 4.56278 4.22533 3.81983 3.44303 3.1354 2.90065 2.72757 2.60208 2.51181 2.44715 2.40102 2.36831 2.34538 2.32958 2.31905 2.3124 2.30863 2.30701 2.307 2.30683 0.925 
0.76608 0.793629 0.82199 0.851172 0.881186 0.91204 0.943742 0.976297 1.00971 1.04398 1.07911 1.1151 1.15195 1.18964 1.22817 1.26752 1.30767 1.34862 1.39032 1.43276 1.47589 1.51968 1.56408 1.78369 2.1458 2.58127 3.08949 3.64586 4.18271 4.58466 4.73333 4.59483 4.25407 3.84434 3.46336 3.15206 2.91431 2.73884 2.61145 2.51967 2.45382 2.40673 2.37324 2.34967 2.33335 2.32238 2.31536 2.31128 2.3094 2.30915 2.30908 0.933333 
